1 2 3
1 2 5 6 12 20 30 60
1 2 5 6 15 18 30 45
1 2 5 6 15 18 30 90
1 2 5 6 15 18 45 90
1 2 5 6 15 20 30 60
1 2 5 6 15 30 45 90
1 2 5 6 18 30 45 90
1 2 5 7 10 14 35 70
1 2 5 8 10 16 20 40
1 2 5 8 10 16 20 80
1 2 5 8 10 16 40 80
1 2 5 8 10 20 40 80
1 2 5 8 16 20 40 80
1 2 5 9 10 15 18 30
1 2 5 9 10 15 18 45
1 2 5 9 10 15 18 90
1 2 5 9 10 15 30 45
1 2 5 9 10 15 30 90
1 2 5 9 10 15 45 90
1 2 5 9 10 18 30 45
1 2 5 9 10 18 30 90
1 2 5 9 10 18 45 90
1 2 5 9 10 30 45 90
1 2 5 9 15 18 30 45
1 2 5 9 15 18 30 90
1 2 5 9 15 18 45 90
1 2 5 9 15 30 45 90
1 2 5 9 18 30 45 90
1 2 5 10 12 15 20 30
1 2 5 10 12 15 20 60
1 2 5 10 12 15 30 60
1 2 5 10 12 20 30 60
1 2 5 10 15 18 30 45
1 2 5 10 15 18 30 90
1 2 5 10 15 18 45 90
1 2 5 10 15 20 30 60
1 2 5 10 15 30 45 90
1 2 5 10 16 20 40 80
1 2 5 10 18 30 45 90
1 2 5 10 20 25 50 100
1 2 5 12 15 20 30 60
1 2 5 15 18 30 45 90
1 2 6 7 12 14 21 28
1 2 6 7 12 14 21 42
1 2 6 7 12 14 21 84
1 2 6 7 12 14 28 42
1 2 6 7 12 14 28 84
1 2 6 7 12 14 42 84
1 2 6 7 12 21 28 42
1 2 6 7 12 21 28 84
1 2 6 7 12 21 42 84
1 2 6 7 12 28 42 84
1 2 6 7 14 21 28 42
1 2 6 7 14 21 28 84
1 2 6 7 14 21 42 84
1 2 6 7 14 28 42 84
1 2 6 7 21 28 42 84
1 2 6 8 9 12 18 24
1 2 6 8 9 12 18 36
1 2 6 8 9 12 18 72
1 2 6 8 9 12 24 36
1 2 6 8 9 12 24 72
1 2 6 8 9 12 36 72
1 2 6 8 9 18 24 36
1 2 6 8 9 18 24 72
1 2 6 8 9 18 36 72
1 2 6 8 9 24 36 72
1 2 6 8 12 16 24 32
1 2 6 8 12 16 24 48
1 2 6 8 12 16 24 96
1 2 6 8 12 16 32 48
1 2 6 8 12 16 32 96
1 2 6 8 12 16 48 96
1 2 6 8 12 18 24 36
1 2 6 8 12 18 24 72
1 2 6 8 12 18 36 72
1 2 6 8 12 24 32 48
1 2 6 8 12 24 32 96
1 2 6 8 12 24 36 72
1 2 6 8 12 24 48 96
1 2 6 8 12 32 48 96
1 2 6 8 16 24 32 48
1 2 6 8 16 24 32 96
1 2 6 8 16 24 48 96
1 2 6 8 16 32 48 96
1 2 6 8 18 24 36 72
1 2 6 8 24 32 48 96
1 2 6 9 10 15 18 30
1 2 6 9 10 15 18 45
1 2 6 9 10 15 18 90
1 2 6 9 10 15 30 45
1 2 6 9 10 15 30 90
1 2 6 9 10 15 45 90
1 2 6 9 10 18 30 45
1 2 6 9 10 18 30 90
1 2 6 9 10 18 45 90
1 2 6 9 10 30 45 90
1 2 6 9 12 18 24 36
1 2 6 9 12 18 24 72
1 2 6 9 12 18 36 72
1 2 6 9 12 24 36 72
1 2 6 9 15 18 30 45
1 2 6 9 15 18 30 90
1 2 6 9 15 18 45 90
1 2 6 9 15 30 45 90
1 2 6 9 18 24 36 72
1 2 6 9 18 30 45 90
1 2 6 10 12 15 20 30
1 2 6 10 12 15 20 60
1 2 6 10 12 15 30 60
1 2 6 10 12 20 30 60
1 2 6 10 15 18 30 45
1 2 6 10 15 18 30 90
1 2 6 10 15 18 45 90
1 2 6 10 15 20 30 60
1 2 6 10 15 30 45 90
1 2 6 10 18 30 45 90
1 2 6 12 14 21 28 42
1 2 6 12 14 21 28 84
1 2 6 12 14 21 42 84
1 2 6 12 14 28 42 84
1 2 6 12 15 20 30 60
1 2 6 12 16 24 32 48
1 2 6 12 16 24 32 96
1 2 6 12 16 24 48 96
1 2 6 12 16 32 48 96
1 2 6 12 18 24 36 72
1 2 6 12 21 28 42 84
1 2 6 12 24 32 48 96
1 2 6 14 21 28 42 84
1 2 6 15 18 30 45 90
1 2 6 16 24 32 48 96
1 2 7 12 14 21 28 42
1 2 7 12 14 21 28 84
1 2 7 12 14 21 42 84
1 2 7 12 14 28 42 84
1 2 7 12 21 28 42 84
1 2 7 14 21 28 42 84
1 2 8 9 12 18 24 36
1 2 8 9 12 18 24 72
1 2 8 9 12 18 36 72
1 2 8 9 12 24 36 72
1 2 8 9 18 24 36 72
1 2 8 10 16 20 40 80
1 2 8 12 16 24 32 48
1 2 8 12 16 24 32 96
1 2 8 12 16 24 48 96
1 2 8 12 16 32 48 96
1 2 8 12 18 24 36 72
1 2 8 12 24 32 48 96
1 2 8 16 24 32 48 96
1 2 9 10 15 18 30 45
1 2 9 10 15 18 30 90
1 2 9 10 15 18 45 90
1 2 9 10 15 30 45 90
1 2 9 10 18 30 45 90
1 2 9 12 18 24 36 72
1 2 9 15 18 30 45 90
1 2 10 12 15 20 30 60
1 2 10 15 18 30 45 90
1 2 12 14 21 28 42 84
1 2 12 16 24 32 48 96
1 3 4 5 6 10 12 15
1 3 4 5 6 10 12 20
1 3 4 5 6 10 12 30
1 3 4 5 6 10 12 60
1 3 4 5 6 10 15 20
1 3 4 5 6 10 15 30
1 3 4 5 6 10 15 60
1 3 4 5 6 10 20 30
1 3 4 5 6 10 20 60
1 3 4 5 6 10 30 60
1 3 4 5 6 12 15 20
1 3 4 5 6 12 15 30
1 3 4 5 6 12 15 60
1 3 4 5 6 12 20 30
1 3 4 5 6 12 20 60
1 3 4 5 6 12 30 60
1 3 4 5 6 15 20 30
1 3 4 5 6 15 20 60
1 3 4 5 6 15 30 60
1 3 4 5 6 20 30 60
1 3 4 5 10 12 15 20
1 3 4 5 10 12 15 30
1 3 4 5 10 12 15 60
1 3 4 5 10 12 20 30
1 3 4 5 10 12 20 60
1 3 4 5 10 12 30 60
1 3 4 5 10 15 20 30
1 3 4 5 10 15 20 60
1 3 4 5 10 15 30 60
1 3 4 5 10 20 30 60
1 3 4 5 12 15 20 30
1 3 4 5 12 15 20 60
1 3 4 5 12 15 30 60
1 3 4 5 12 20 30 60
1 3 4 5 15 20 30 60
1 3 4 6 7 12 14 21
1 3 4 6 7 12 14 28
1 3 4 6 7 12 14 42
1 3 4 6 7 12 14 84
1 3 4 6 7 12 21 28
1 3 4 6 7 12 21 42
1 3 4 6 7 12 21 84
1 3 4 6 7 12 28 42
1 3 4 6 7 12 28 84
1 3 4 6 7 12 42 84
1 3 4 6 7 14 21 28
1 3 4 6 7 14 21 42
1 3 4 6 7 14 21 84
1 3 4 6 7 14 28 42
1 3 4 6 7 14 28 84
1 3 4 6 7 14 42 84
1 3 4 6 7 21 28 42
1 3 4 6 7 21 28 84
1 3 4 6 7 21 42 84
1 3 4 6 7 28 42 84
1 3 4 6 8 9 12 18
1 3 4 6 8 9 12 24
1 3 4 6 8 9 12 36
1 3 4 6 8 9 12 72
1 3 4 6 8 9 18 24
1 3 4 6 8 9 18 36
1 3 4 6 8 9 18 72
1 3 4 6 8 9 24 36
1 3 4 6 8 9 24 72
1 3 4 6 8 9 36 72
1 3 4 6 8 12 16 24
1 3 4 6 8 12 16 32
1 3 4 6 8 12 16 48
1 3 4 6 8 12 16 96
1 3 4 6 8 12 18 24
1 3 4 6 8 12 18 36
1 3 4 6 8 12 18 72
1 3 4 6 8 12 24 32
1 3 4 6 8 12 24 36
1 3 4 6 8 12 24 48
1 3 4 6 8 12 24 72
1 3 4 6 8 12 24 96
1 3 4 6 8 12 32 48
1 3 4 6 8 12 32 96
1 3 4 6 8 12 36 72
1 3 4 6 8 12 48 96
1 3 4 6 8 16 24 32
1 3 4 6 8 16 24 48
1 3 4 6 8 16 24 96
1 3 4 6 8 16 32 48
1 3 4 6 8 16 32 96
1 3 4 6 8 16 48 96
1 3 4 6 8 18 24 36
1 3 4 6 8 18 24 72
1 3 4 6 8 18 36 72
1 3 4 6 8 24 32 48
1 3 4 6 8 24 32 96
1 3 4 6 8 24 36 72
1 3 4 6 8 24 48 96
1 3 4 6 8 32 48 96
1 3 4 6 9 12 18 24
1 3 4 6 9 12 18 36
1 3 4 6 9 12 18 72
1 3 4 6 9 12 24 36
1 3 4 6 9 12 24 72
1 3 4 6 9 12 36 72
1 3 4 6 9 18 24 36
1 3 4 6 9 18 24 72
1 3 4 6 9 18 36 72
1 3 4 6 9 24 36 72
1 3 4 6 10 12 15 20
1 3 4 6 10 12 15 30
1 3 4 6 10 12 15 60
1 3 4 6 10 12 20 30
1 3 4 6 10 12 20 60
1 3 4 6 10 12 30 60
1 3 4 6 10 15 20 30
1 3 4 6 10 15 20 60
1 3 4 6 10 15 30 60
1 3 4 6 10 20 30 60
1 3 4 6 12 14 21 28
1 3 4 6 12 14 21 42
1 3 4 6 12 14 21 84
1 3 4 6 12 14 28 42
1 3 4 6 12 14 28 84
1 3 4 6 12 14 42 84
1 3 4 6 12 15 20 30
1 3 4 6 12 15 20 60
1 3 4 6 12 15 30 60
1 3 4 6 12 16 24 32
1 3 4 6 12 16 24 48
1 3 4 6 12 16 24 96
1 3 4 6 12 16 32 48
1 3 4 6 12 16 32 96
1 3 4 6 12 16 48 96
1 3 4 6 12 18 24 36
1 3 4 6 12 18 24 72
1 3 4 6 12 18 36 72
1 3 4 6 12 20 30 60
1 3 4 6 12 21 28 42
1 3 4 6 12 21 28 84
1 3 4 6 12 21 42 84
1 3 4 6 12 24 32 48
1 3 4 6 12 24 32 96
1 3 4 6 12 24 36 72
1 3 4 6 12 24 48 96
1 3 4 6 12 28 42 84
1 3 4 6 12 32 48 96
1 3 4 6 14 21 28 42
1 3 4 6 14 21 28 84
1 3 4 6 14 21 42 84
1 3 4 6 14 28 42 84
1 3 4 6 15 20 30 60
1 3 4 6 16 24 32 48
1 3 4 6 16 24 32 96
1 3 4 6 16 24 48 96
1 3 4 6 16 32 48 96
1 3 4 6 18 24 36 72
1 3 4 6 21 28 42 84
1 3 4 6 24 32 48 96
1 3 4 7 12 14 21 28
1 3 4 7 12 14 21 42
1 3 4 7 12 14 21 84
1 3 4 7 12 14 28 42
1 3 4 7 12 14 28 84
1 3 4 7 12 14 42 84
1 3 4 7 12 21 28 42
1 3 4 7 12 21 28 84
1 3 4 7 12 21 42 84
1 3 4 7 12 28 42 84
1 3 4 7 14 21 28 42
1 3 4 7 14 21 28 84
1 3 4 7 14 21 42 84
1 3 4 7 14 28 42 84
1 3 4 7 21 28 42 84
1 3 4 8 9 12 18 24
1 3 4 8 9 12 18 36
1 3 4 8 9 12 18 72
1 3 4 8 9 12 24 36
1 3 4 8 9 12 24 72
1 3 4 8 9 12 36 72
1 3 4 8 9 18 24 36
1 3 4 8 9 18 24 72
1 3 4 8 9 18 36 72
1 3 4 8 9 24 36 72
1 3 4 8 12 16 24 32
1 3 4 8 12 16 24 48
1 3 4 8 12 16 24 96
1 3 4 8 12 16 32 48
1 3 4 8 12 16 32 96
1 3 4 8 12 16 48 96
1 3 4 8 12 18 24 36
1 3 4 8 12 18 24 72
1 3 4 8 12 18 36 72
1 3 4 8 12 24 32 48
1 3 4 8 12 24 32 96
1 3 4 8 12 24 36 72
1 3 4 8 12 24 48 96
1 3 4 8 12 32 48 96
1 3 4 8 16 24 32 48
1 3 4 8 16 24 32 96
1 3 4 8 16 24 48 96
1 3 4 8 16 32 48 96
1 3 4 8 18 24 36 72
1 3 4 8 24 32 48 96
1 3 4 9 12 18 24 36
1 3 4 9 12 18 24 72
1 3 4 9 12 18 36 72
1 3 4 9 12 24 36 72
1 3 4 9 18 24 36 72
1 3 4 10 12 15 20 30
1 3 4 10 12 15 20 60
1 3 4 10 12 15 30 60
1 3 4 10 12 20 30 60
1 3 4 10 15 20 30 60
1 3 4 12 14 21 28 42
1 3 4 12 14 21 28 84
1 3 4 12 14 21 42 84
1 3 4 12 14 28 42 84
1 3 4 12 15 20 30 60
1 3 4 12 16 24 32 48
1 3 4 12 16 24 32 96
1 3 4 12 16 24 48 96
1 3 4 12 16 32 48 96
1 3 4 12 18 24 36 72
1 3 4 12 21 28 42 84
1 3 4 12 24 32 48 96
1 3 4 14 21 28 42 84
1 3 4 16 24 32 48 96
1 3 5 6 9 10 15 18
1 3 5 6 9 10 15 30
1 3 5 6 9 10 15 45
1 3 5 6 9 10 15 90
1 3 5 6 9 10 18 30
1 3 5 6 9 10 18 45
1 3 5 6 9 10 18 90
1 3 5 6 9 10 30 45
1 3 5 6 9 10 30 90
1 3 5 6 9 10 45 90
1 3 5 6 9 15 18 30
1 3 5 6 9 15 18 45
1 3 5 6 9 15 18 90
1 3 5 6 9 15 30 45
1 3 5 6 9 15 30 90
1 3 5 6 9 15 45 90
1 3 5 6 9 18 30 45
1 3 5 6 9 18 30 90
1 3 5 6 9 18 45 90
1 3 5 6 9 30 45 90
1 3 5 6 10 12 15 20
1 3 5 6 10 12 15 30
1 3 5 6 10 12 15 60
1 3 5 6 10 12 20 30
1 3 5 6 10 12 20 60
1 3 5 6 10 12 30 60
1 3 5 6 10 15 18 30
1 3 5 6 10 15 18 45
1 3 5 6 10 15 18 90
1 3 5 6 10 15 20 30
1 3 5 6 10 15 20 60
1 3 5 6 10 15 30 45
1 3 5 6 10 15 30 60
1 3 5 6 10 15 30 90
1 3 5 6 10 15 45 90
1 3 5 6 10 18 30 45
1 3 5 6 10 18 30 90
1 3 5 6 10 18 45 90
1 3 5 6 10 20 30 60
1 3 5 6 10 30 45 90
1 3 5 6 12 15 20 30
1 3 5 6 12 15 20 60
1 3 5 6 12 15 30 60
1 3 5 6 12 20 30 60
1 3 5 6 15 18 30 45
1 3 5 6 15 18 30 90
1 3 5 6 15 18 45 90
1 3 5 6 15 20 30 60
1 3 5 6 15 30 45 90
1 3 5 6 18 30 45 90
1 3 5 9 10 15 18 30
1 3 5 9 10 15 18 45
1 3 5 9 10 15 18 90
1 3 5 9 10 15 30 45
1 3 5 9 10 15 30 90
1 3 5 9 10 15 45 90
1 3 5 9 10 18 30 45
1 3 5 9 10 18 30 90
1 3 5 9 10 18 45 90
1 3 5 9 10 30 45 90
1 3 5 9 15 18 30 45
1 3 5 9 15 18 30 90
1 3 5 9 15 18 45 90
1 3 5 9 15 30 45 90
1 3 5 9 18 30 45 90
1 3 5 10 12 15 20 30
1 3 5 10 12 15 20 60
1 3 5 10 12 15 30 60
1 3 5 10 12 20 30 60
1 3 5 10 15 18 30 45
1 3 5 10 15 18 30 90
1 3 5 10 15 18 45 90
1 3 5 10 15 20 30 60
1 3 5 10 15 30 45 90
1 3 5 10 18 30 45 90
1 3 5 12 15 20 30 60
1 3 5 15 18 30 45 90
1 3 6 7 12 14 21 28
1 3 6 7 12 14 21 42
1 3 6 7 12 14 21 84
1 3 6 7 12 14 28 42
1 3 6 7 12 14 28 84
1 3 6 7 12 14 42 84
1 3 6 7 12 21 28 42
1 3 6 7 12 21 28 84
1 3 6 7 12 21 42 84
1 3 6 7 12 28 42 84
1 3 6 7 14 21 28 42
1 3 6 7 14 21 28 84
1 3 6 7 14 21 42 84
1 3 6 7 14 28 42 84
1 3 6 7 21 28 42 84
1 3 6 8 9 12 18 24
1 3 6 8 9 12 18 36
1 3 6 8 9 12 18 72
1 3 6 8 9 12 24 36
1 3 6 8 9 12 24 72
1 3 6 8 9 12 36 72
1 3 6 8 9 18 24 36
1 3 6 8 9 18 24 72
1 3 6 8 9 18 36 72
1 3 6 8 9 24 36 72
1 3 6 8 12 16 24 32
1 3 6 8 12 16 24 48
1 3 6 8 12 16 24 96
1 3 6 8 12 16 32 48
1 3 6 8 12 16 32 96
1 3 6 8 12 16 48 96
1 3 6 8 12 18 24 36
1 3 6 8 12 18 24 72
1 3 6 8 12 18 36 72
1 3 6 8 12 24 32 48
1 3 6 8 12 24 32 96
1 3 6 8 12 24 36 72
1 3 6 8 12 24 48 96
1 3 6 8 12 32 48 96
1 3 6 8 16 24 32 48
1 3 6 8 16 24 32 96
1 3 6 8 16 24 48 96
1 3 6 8 16 32 48 96
1 3 6 8 18 24 36 72
1 3 6 8 24 32 48 96
1 3 6 9 10 15 18 30
1 3 6 9 10 15 18 45
1 3 6 9 10 15 18 90
1 3 6 9 10 15 30 45
1 3 6 9 10 15 30 90
1 3 6 9 10 15 45 90
1 3 6 9 10 18 30 45
1 3 6 9 10 18 30 90
1 3 6 9 10 18 45 90
1 3 6 9 10 30 45 90
1 3 6 9 12 18 24 36
1 3 6 9 12 18 24 72
1 3 6 9 12 18 36 72
1 3 6 9 12 24 36 72
1 3 6 9 15 18 30 45
1 3 6 9 15 18 30 90
1 3 6 9 15 18 45 90
1 3 6 9 15 30 45 90
1 3 6 9 18 24 36 72
1 3 6 9 18 30 45 90
1 3 6 10 12 15 20 30
1 3 6 10 12 15 20 60
1 3 6 10 12 15 30 60
1 3 6 10 12 20 30 60
1 3 6 10 15 18 30 45
1 3 6 10 15 18 30 90
1 3 6 10 15 18 45 90
1 3 6 10 15 20 30 60
1 3 6 10 15 30 45 90
1 3 6 10 18 30 45 90
1 3 6 12 14 21 28 42
1 3 6 12 14 21 28 84
1 3 6 12 14 21 42 84
1 3 6 12 14 28 42 84
1 3 6 12 15 20 30 60
1 3 6 12 16 24 32 48
1 3 6 12 16 24 32 96
1 3 6 12 16 24 48 96
1 3 6 12 16 32 48 96
1 3 6 12 18 24 36 72
1 3 6 12 21 28 42 84
1 3 6 12 24 32 48 96
1 3 6 14 21 28 42 84
1 3 6 15 18 30 45 90
1 3 6 16 24 32 48 96
1 3 7 12 14 21 28 42
1 3 7 12 14 21 28 84
1 3 7 12 14 21 42 84
1 3 7 12 14 28 42 84
1 3 7 12 21 28 42 84
1 3 7 14 21 28 42 84
1 3 8 9 12 18 24 36
1 3 8 9 12 18 24 72
1 3 8 9 12 18 36 72
1 3 8 9 12 24 36 72
1 3 8 9 18 24 36 72
1 3 8 12 16 24 32 48
1 3 8 12 16 24 32 96
1 3 8 12 16 24 48 96
1 3 8 12 16 32 48 96
1 3 8 12 18 24 36 72
1 3 8 12 24 32 48 96
1 3 8 16 24 32 48 96
1 3 9 10 15 18 30 45
1 3 9 10 15 18 30 90
1 3 9 10 15 18 45 90
1 3 9 10 15 30 45 90
1 3 9 10 18 30 45 90
1 3 9 12 18 24 36 72
1 3 9 15 18 30 45 90
1 3 10 12 15 20 30 60
1 3 10 15 18 30 45 90
1 3 12 14 21 28 42 84
1 3 12 16 24 32 48 96
1 4 5 6 10 12 15 20
1 4 5 6 10 12 15 30
1 4 5 6 10 12 15 60
1 4 5 6 10 12 20 30
1 4 5 6 10 12 20 60
1 4 5 6 10 12 30 60
1 4 5 6 10 15 20 30
1 4 5 6 10 15 20 60
1 4 5 6 10 15 30 60
1 4 5 6 10 20 30 60
1 4 5 6 12 15 20 30
1 4 5 6 12 15 20 60
1 4 5 6 12 15 30 60
1 4 5 6 12 20 30 60
1 4 5 6 15 20 30 60
1 4 5 8 10 16 20 40
1 4 5 8 10 16 20 80
1 4 5 8 10 16 40 80
1 4 5 8 10 20 40 80
1 4 5 8 16 20 40 80
1 4 5 10 12 15 20 30
1 4 5 10 12 15 20 60
1 4 5 10 12 15 30 60
1 4 5 10 12 20 30 60
1 4 5 10 15 20 30 60
1 4 5 10 16 20 40 80
1 4 5 10 20 25 50 100
1 4 5 12 15 20 30 60
1 4 6 7 12 14 21 28
1 4 6 7 12 14 21 42
1 4 6 7 12 14 21 84
1 4 6 7 12 14 28 42
1 4 6 7 12 14 28 84
1 4 6 7 12 14 42 84
1 4 6 7 12 21 28 42
1 4 6 7 12 21 28 84
1 4 6 7 12 21 42 84
1 4 6 7 12 28 42 84
1 4 6 7 14 21 28 42
1 4 6 7 14 21 28 84
1 4 6 7 14 21 42 84
1 4 6 7 14 28 42 84
1 4 6 7 21 28 42 84
1 4 6 8 9 12 18 24
1 4 6 8 9 12 18 36
1 4 6 8 9 12 18 72
1 4 6 8 9 12 24 36
1 4 6 8 9 12 24 72
1 4 6 8 9 12 36 72
1 4 6 8 9 18 24 36
1 4 6 8 9 18 24 72
1 4 6 8 9 18 36 72
1 4 6 8 9 24 36 72
1 4 6 8 12 16 24 32
1 4 6 8 12 16 24 48
1 4 6 8 12 16 24 96
1 4 6 8 12 16 32 48
1 4 6 8 12 16 32 96
1 4 6 8 12 16 48 96
1 4 6 8 12 18 24 36
1 4 6 8 12 18 24 72
1 4 6 8 12 18 36 72
1 4 6 8 12 24 32 48
1 4 6 8 12 24 32 96
1 4 6 8 12 24 36 72
1 4 6 8 12 24 48 96
1 4 6 8 12 32 48 96
1 4 6 8 16 24 32 48
1 4 6 8 16 24 32 96
1 4 6 8 16 24 48 96
1 4 6 8 16 32 48 96
1 4 6 8 18 24 36 72
1 4 6 8 24 32 48 96
1 4 6 9 12 18 24 36
1 4 6 9 12 18 24 72
1 4 6 9 12 18 36 72
1 4 6 9 12 24 36 72
1 4 6 9 18 24 36 72
1 4 6 10 12 15 20 30
1 4 6 10 12 15 20 60
1 4 6 10 12 15 30 60
1 4 6 10 12 20 30 60
1 4 6 10 15 20 30 60
1 4 6 12 14 21 28 42
1 4 6 12 14 21 28 84
1 4 6 12 14 21 42 84
1 4 6 12 14 28 42 84
1 4 6 12 15 20 30 60
1 4 6 12 16 24 32 48
1 4 6 12 16 24 32 96
1 4 6 12 16 24 48 96
1 4 6 12 16 32 48 96
1 4 6 12 18 24 36 72
1 4 6 12 21 28 42 84
1 4 6 12 24 32 48 96
1 4 6 14 21 28 42 84
1 4 6 16 24 32 48 96
1 4 7 12 14 21 28 42
1 4 7 12 14 21 28 84
1 4 7 12 14 21 42 84
1 4 7 12 14 28 42 84
1 4 7 12 21 28 42 84
1 4 7 14 21 28 42 84
1 4 8 9 12 18 24 36
1 4 8 9 12 18 24 72
1 4 8 9 12 18 36 72
1 4 8 9 12 24 36 72
1 4 8 9 18 24 36 72
1 4 8 10 16 20 40 80
1 4 8 12 16 24 32 48
1 4 8 12 16 24 32 96
1 4 8 12 16 24 48 96
1 4 8 12 16 32 48 96
1 4 8 12 18 24 36 72
1 4 8 12 24 32 48 96
1 4 8 16 24 32 48 96
1 4 9 12 18 24 36 72
1 4 10 12 15 20 30 60
1 4 12 14 21 28 42 84
1 4 12 16 24 32 48 96
1 5 6 9 10 15 18 30
1 5 6 9 10 15 18 45
1 5 6 9 10 15 18 90
1 5 6 9 10 15 30 45
1 5 6 9 10 15 30 90
1 5 6 9 10 15 45 90
1 5 6 9 10 18 30 45
1 5 6 9 10 18 30 90
1 5 6 9 10 18 45 90
1 5 6 9 10 30 45 90
1 5 6 9 15 18 30 45
1 5 6 9 15 18 30 90
1 5 6 9 15 18 45 90
1 5 6 9 15 30 45 90
1 5 6 9 18 30 45 90
1 5 6 10 12 15 20 30
1 5 6 10 12 15 20 60
1 5 6 10 12 15 30 60
1 5 6 10 12 20 30 60
1 5 6 10 15 18 30 45
1 5 6 10 15 18 30 90
1 5 6 10 15 18 45 90
1 5 6 10 15 20 30 60
1 5 6 10 15 30 45 90
1 5 6 10 18 30 45 90
1 5 6 12 15 20 30 60
1 5 6 15 18 30 45 90
1 5 8 10 16 20 40 80
1 5 9 10 15 18 30 45
1 5 9 10 15 18 30 90
1 5 9 10 15 18 45 90
1 5 9 10 15 30 45 90
1 5 9 10 18 30 45 90
1 5 9 15 18 30 45 90
1 5 10 12 15 20 30 60
1 5 10 15 18 30 45 90
1 6 7 12 14 21 28 42
1 6 7 12 14 21 28 84
1 6 7 12 14 21 42 84
1 6 7 12 14 28 42 84
1 6 7 12 21 28 42 84
1 6 7 14 21 28 42 84
1 6 8 9 12 18 24 36
1 6 8 9 12 18 24 72
1 6 8 9 12 18 36 72
1 6 8 9 12 24 36 72
1 6 8 9 18 24 36 72
1 6 8 12 16 24 32 48
1 6 8 12 16 24 32 96
1 6 8 12 16 24 48 96
1 6 8 12 16 32 48 96
1 6 8 12 18 24 36 72
1 6 8 12 24 32 48 96
1 6 8 16 24 32 48 96
1 6 9 10 15 18 30 45
1 6 9 10 15 18 30 90
1 6 9 10 15 18 45 90
1 6 9 10 15 30 45 90
1 6 9 10 18 30 45 90
1 6 9 12 18 24 36 72
1 6 9 15 18 30 45 90
1 6 10 12 15 20 30 60
1 6 10 15 18 30 45 90
1 6 12 14 21 28 42 84
1 6 12 16 24 32 48 96
1 7 12 14 21 28 42 84
1 8 9 12 18 24 36 72
1 8 12 16 24 32 48 96
1 9 10 15 18 30 45 90
2 3 4 5 6 10 12 15
2 3 4 5 6 10 12 20
2 3 4 5 6 10 12 30
2 3 4 5 6 10 12 60
2 3 4 5 6 10 15 20
2 3 4 5 6 10 15 30
2 3 4 5 6 10 15 60
2 3 4 5 6 10 20 30
2 3 4 5 6 10 20 60
2 3 4 5 6 10 30 60
2 3 4 5 6 12 15 20
2 3 4 5 6 12 15 30
2 3 4 5 6 12 15 60
2 3 4 5 6 12 20 30
2 3 4 5 6 12 20 60
2 3 4 5 6 12 30 60
2 3 4 5 6 15 20 30
2 3 4 5 6 15 20 60
2 3 4 5 6 15 30 60
2 3 4 5 6 20 30 60
2 3 4 5 10 12 15 20
2 3 4 5 10 12 15 30
2 3 4 5 10 12 15 60
2 3 4 5 10 12 20 30
2 3 4 5 10 12 20 60
2 3 4 5 10 12 30 60
2 3 4 5 10 15 20 30
2 3 4 5 10 15 20 60
2 3 4 5 10 15 30 60
2 3 4 5 10 20 30 60
2 3 4 5 12 15 20 30
2 3 4 5 12 15 20 60
2 3 4 5 12 15 30 60
2 3 4 5 12 20 30 60
2 3 4 5 15 20 30 60
2 3 4 6 7 12 14 21
2 3 4 6 7 12 14 28
2 3 4 6 7 12 14 42
2 3 4 6 7 12 14 84
2 3 4 6 7 12 21 28
2 3 4 6 7 12 21 42
2 3 4 6 7 12 21 84
2 3 4 6 7 12 28 42
2 3 4 6 7 12 28 84
2 3 4 6 7 12 42 84
2 3 4 6 7 14 21 28
2 3 4 6 7 14 21 42
2 3 4 6 7 14 21 84
2 3 4 6 7 14 28 42
2 3 4 6 7 14 28 84
2 3 4 6 7 14 42 84
2 3 4 6 7 21 28 42
2 3 4 6 7 21 28 84
2 3 4 6 7 21 42 84
2 3 4 6 7 28 42 84
2 3 4 6 8 9 12 18
2 3 4 6 8 9 12 24
2 3 4 6 8 9 12 36
2 3 4 6 8 9 12 72
2 3 4 6 8 9 18 24
2 3 4 6 8 9 18 36
2 3 4 6 8 9 18 72
2 3 4 6 8 9 24 36
2 3 4 6 8 9 24 72
2 3 4 6 8 9 36 72
2 3 4 6 8 12 16 24
2 3 4 6 8 12 16 32
2 3 4 6 8 12 16 48
2 3 4 6 8 12 16 96
2 3 4 6 8 12 18 24
2 3 4 6 8 12 18 36
2 3 4 6 8 12 18 72
2 3 4 6 8 12 24 32
2 3 4 6 8 12 24 36
2 3 4 6 8 12 24 48
2 3 4 6 8 12 24 72
2 3 4 6 8 12 24 96
2 3 4 6 8 12 32 48
2 3 4 6 8 12 32 96
2 3 4 6 8 12 36 72
2 3 4 6 8 12 48 96
2 3 4 6 8 16 24 32
2 3 4 6 8 16 24 48
2 3 4 6 8 16 24 96
2 3 4 6 8 16 32 48
2 3 4 6 8 16 32 96
2 3 4 6 8 16 48 96
2 3 4 6 8 18 24 36
2 3 4 6 8 18 24 72
2 3 4 6 8 18 36 72
2 3 4 6 8 24 32 48
2 3 4 6 8 24 32 96
2 3 4 6 8 24 36 72
2 3 4 6 8 24 48 96
2 3 4 6 8 32 48 96
2 3 4 6 9 12 18 24
2 3 4 6 9 12 18 36
2 3 4 6 9 12 18 72
2 3 4 6 9 12 24 36
2 3 4 6 9 12 24 72
2 3 4 6 9 12 36 72
2 3 4 6 9 18 24 36
2 3 4 6 9 18 24 72
